Correo,Nombre,Apellido,Telefono,Estado,Municipio,RazonSocial,Cargo,OtroCargo,NoEmpleados,SolucionInteres,ServicioInteres,Mensaje,AvisoPrivacidad,Newsletter,CreatedAt,UpdatedAt,Tipo,Region,CorreoComercial,CorreoMkt,utm_source,utm_medium,utm_campaign,utm_content
superpollotj@yahoo.com.mx,David,Martinez,6646282298,Baja California,Tijuana,Super Pollo,Dueño/Propietario,,5 a 25,Conectividad Telcel,eSIM,Necesito telefonía e Internet conservando el número de TELNOR,True,True,3/18/2026 12:08:55 PM,3/18/2026 12:08:55 PM,COV,R1,ignacio.sanchez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
angelica.luna@faroprotec.com,Angélica,Luna,5556013111,Ciudad de México,Álvaro Obregón,FARO SOLUCIONES EN TECNOLOGIA,Asistente,,5 a 25,Business Intelligence,Autenticación Móvil,"Me gustaría saber cómo registraremos el CURP ya que como empresa, designamos varios teléfonos a nuestros trabajadores.",True,False,3/18/2026 12:11:22 PM,3/18/2026 12:11:22 PM,BUI,R9,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
ventas@neokem.mx,ELSA,ZUÑIGA,8117592266,Nuevo León,Guadalupe,GRUPO NEOKEM,Gerente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,NECESITO INFORMACIÓN DE PLANES Y PORTABILIDAD,True,True,3/18/2026 1:04:22 PM,3/18/2026 1:04:22 PM,PTE,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
guadalupe@holacasa.mx,Guadalupe,Fuentes,5659705081,Ciudad de México,Benito Juárez,holacasa,Analista,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Servicio más barato y sin plazos forzosos,True,False,3/18/2026 1:21:44 PM,3/18/2026 1:21:44 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
suzette@gerundio.com.mx,Suzette,Roque,5539590633,Ciudad de México,Miguel Hidalgo,GERUNDIO S.C.,Gerente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Hola me interesa el plan empresa 3, me pueden dar informaión?",True,False,3/18/2026 1:26:35 PM,3/18/2026 1:26:35 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
erik@ersal.mx,Erik,Romero,5517985484,Ciudad de México,Cuauhtémoc,Soluciones litográficas ersal,Director,,1 a 5,Gestión Vehicular Telcel,Telemetría,Qué costo tiene?,True,True,3/18/2026 1:39:10 PM,3/18/2026 1:39:10 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
halbertomatias@gmail.com,Alberto Angel,Hernandez,7771921069,Morelos,Cuernavaca,Grupo Matias Hdez,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Contratar plan para mí empresa,True,True,3/18/2026 1:44:04 PM,3/18/2026 1:44:04 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
admini@siemsa.com.mx,Carolina,Salas,2223135635,Puebla,Puebla,SIEMSA,Asistente,,5 a 25,Comunicación Empresarial,Control de Ventas,Me enviaron mensaje de que tengo el pago vencido y se acaba de pagar el 13 de marzo no sé que pasa,True,True,3/18/2026 1:59:05 PM,3/18/2026 1:59:05 PM,COT,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
rsanchez.reve@gmail.com,Ricardo Alan,Sanchez,5630009508,Estado de México,Tultepec,REVE CONTADORES Y ASOCIADOS,Contador,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Quiero contratar un plan de empresa,True,True,3/18/2026 2:07:29 PM,3/18/2026 2:07:29 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
mo.d3.n7@gmail.com,Samuel,Duarte,5565238680,Ciudad de México,Miguel Hidalgo,DUPS830718CT9,Director,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Requisitos, tiempo y proceso de contratación",True,True,3/18/2026 2:42:10 PM,3/18/2026 2:42:10 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
martinjr@mjs.com.mx,Martin,Jaime,6644404537,Baja California,Tijuana,JAZM820521KR1,Director,,5 a 25,Comunicación Empresarial,Control de Ventas,Interesado en los planes que ofrecen con equipos.,True,True,3/18/2026 4:25:24 PM,3/18/2026 4:25:24 PM,COT,R1,ignacio.sanchez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
contacto@consultoresmf.com.mx,MF,CONSULTORES,2229672630,Puebla,Puebla,FSE CONSULTORES,Asistente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Me puedes proporcionar información referente a los planes que namejan con el equipo incluido.,True,True,3/18/2026 5:04:05 PM,3/18/2026 5:04:05 PM,PTE,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
gestiones@leonscanner.com,Julia,Moya,4775779981,Guanajuato,León,"RADIOLOGIA, MEDICINA NUCLEAR Y LABORATORIO DEL BAJIO",Asistente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Buenas tardes. Queremos cotizar un plan ya sea el plan de empresa o empresa ultra, para comprar un equipo Iphone 17 pro max de 1tb, con línea mínimo de 24gb. No sabemos cual nos convenga más o realmente que diferencias tiene el ultra del empresa normal. A parte, probablemente queramos 2 o 3 líneas más sin equipo también en la empresa. Pudieramos agendar una cita con un agente para verlo? Gracias de antemano.",True,False,3/18/2026 6:08:17 PM,3/18/2026 6:08:17 PM,PTE,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
1972220822v@gmail.cpm,Miguel Ángel,Cruz,5654040004,Querétaro,Tolimán,Grupo despertares iap,Dueño/Propietario,,1 a 5,Conectividad Telcel,eSIM,Solicito información de cuatro planes con equipo incluido,True,True,3/18/2026 6:58:33 PM,3/18/2026 6:58:33 PM,COV,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
mayog823@gmail.com,ISMAEL,HERNÁNDEZ,4271128182,Querétaro,Pedro Escobedo,Nuevo Amanecer Corporativo de Seguridad Privada,Jefe,,25 a 50,Gestión de Fuerza en Campo,Servicios en Campo,Asesoría y atención para juntar todos los dispositivos que tengo en mi poder para tener mayor control.,True,True,3/18/2026 9:08:47 PM,3/18/2026 9:08:47 PM,GFC,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
bgarcia1775200@gmail.com,INDUSTRIAS,KINA,7225586238,Nuevo León,Monterrey,INDUSTRIAS KINA,Analista,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Quiero cotizar dispositivos y paquetes,True,True,3/19/2026 9:14:34 AM,3/19/2026 9:16:58 AM,PTE,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
contabilidad@ferbia.mx,ALMENDRA,NAVARRO,4686878004,Guanajuato,San Luis de la Paz,FORMULADORA BIOESTIMULANDO ANDO,Contador,,1 a 5,Conectividad Telcel,Internet Gestionado,"Buen día, me gustaría contratar un internet en mi empresa, en dónde puedo hacer la contratacion",True,True,3/19/2026 9:36:45 AM,3/19/2026 9:36:45 AM,COV,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
brhigtoncorona@outlook.com,Brhigton Alan,Corona Zamora,5627739300,Ciudad de México,Miguel Hidalgo,ZAMORA GLOBAL SERVICES,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Estoy interesado en el plan de empresa 1,True,False,3/19/2026 9:44:18 AM,3/19/2026 9:44:18 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
flexopress@flexopress.com.mx,FERNANDA,MENDOZA,8445356577,Coahuila de Zaragoza,Saltillo,FLEXOPRESS,Contador,,5 a 25,Business Intelligence,Autenticación Móvil,"Necesito de su apoyo, por favor, para poder actualizar los datos fiscales de las facturas de Flexopress, números de teléfono 8448691134, 8441038004 y cuenta consolidada 45357379, porque me habían estado llegando bien, facturadas a FLE000323TU8, pero en el mes de febrero nos las emitieron como público en general.",True,False,3/19/2026 9:57:43 AM,3/19/2026 9:57:43 AM,BUI,R4,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
servicios@iecmexico.com.mx,Valeria,Torres,5569650517,Querétaro,Querétaro,International Electronics Corporation,Analista,,5 a 25,Business Intelligence,Indicadores Móviles,"Buenos días, ya soy cliente, requiero renovar mi plan y equipo, podrían indicarme quien es mi ejecutivo para llevar acabo el proceso",True,False,3/19/2026 10:11:59 AM,3/19/2026 10:11:59 AM,BUI,R6,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
subdireccion@operadoravending.com.mx,Hugo,Sanchez,8115397463,Nuevo León,San Nicolás de los Garza,Maquinas Expendedoras Mey,Director,,100 a 500,Gestión Vehicular Telcel,Video a bordo,"Hola, nos interesa cotizar el servicio de telemetría y video a bordo.",True,True,3/19/2026 10:13:11 AM,3/19/2026 10:13:11 AM,GVT,R4,marsanva@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
lcp.mcruz@gmail.com,CARLOS MANUEL,MARTINEZ DE LA CRUZ,9935904575,Tabasco,Centro,biota corporativo ambiental,Gerente,,25 a 50,Gestión Vehicular Telcel,Hábitos de Conducción,busco ayuda para el control de mi flotilla y habitos de manejo,True,False,3/19/2026 10:31:42 AM,3/19/2026 10:31:42 AM,GVT,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
g.plascencia@hotmail.com,Gustavo,Plascencia,5544882204,Estado de México,Ecatepec de Morelos,Corporativo comadisa,Director,,5 a 25,Business Intelligence,Autenticación Móvil,Necesito renovar mi línea y mi equipo,True,False,3/19/2026 10:53:16 AM,3/19/2026 10:53:16 AM,BUI,R9,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
yzavala@larmont.com.mx,Yeshica Marlen,Zavala Aldaco,8117652760,Nuevo León,Apodaca,LARMONT INTERNACIONAL,Gerente,,50 a 100,Conectividad Telcel,Redes Privadas de Datos,"Buen día, quiero infromación de servicio de internet",True,False,3/19/2026 11:00:51 AM,3/19/2026 11:00:51 AM,COV,R4,marsanva@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
agencia.cancun@acuarioempresarial.com,teresa,garcia,4428242122,Quintana Roo,Benito Juárez,ACUARIO EMPRESARIAL,Contador,,5 a 25,Conectividad Telcel,Internet Gestionado,Deso un modem de internet para el negocio,True,True,3/19/2026 11:22:52 AM,3/19/2026 11:22:52 AM,COT,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
victorcuamani@multiplica.com,Victor,Cuamani,5575084507,Aguascalientes,Aguascalientes,cupv130990ok2,Gerente,,5 a 25,Gestión de Fuerza en Campo,Localización Empresarial,lglabgkaño wnfonang ajfnlafhla ahg,True,True,3/19/2026 11:40:25 AM,3/19/2026 12:22:44 PM,GFC,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
operadoradee@outlook.com,Fabrizzio,Llanes,6674515735,Sinaloa,Culiacán,"OPERADORA DEE, SA DE SV",Asistente,,5 a 25,Conectividad Telcel,Conectividad Avanzada M2M,"Hola, pasa que tenemos una isla de maquinas vending dentro de una plaza comercial son iot, y envían reportes de ventas en tiempo real a una plataforma en linea y estaba observando la tecnología m2m ya que esta no maneja políticas de uso justo, me podría brindar mas información sobre sus planes o paquetes ?",True,True,3/19/2026 11:57:54 AM,3/19/2026 11:57:54 AM,COV,R2,manuel.zuniga@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
cris.bueno@letsgoformore.com,Cristiano,Bueno Santos,5581044707,Estado de México,Huixquilucan,INNOVA IDIOMA PRACTICO,Dueño/Propietario,,100 a 500,Comunicación Empresarial,Control de Ventas,"Por favor quuiero lineas corporativas estoy buscando con quien y como pero no me atienden, si nme pueden contactar agrardezco",True,True,3/19/2026 12:07:36 PM,3/19/2026 12:07:36 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
pilarzs19kareco@gmail.com,PILAR,ZEPEDA,5579479745,Ciudad de México,Álvaro Obregón,KARECO DERM,Contador,,1 a 5,Business Intelligence,GEODATA,"Hola, Buena tarde
Solicito informacion para contratar una linea de empresa, requisitos y los pasos a seguir a dicha contratación. 
Quedo al pendiente.",True,True,3/19/2026 1:00:32 PM,3/19/2026 1:00:32 PM,BUI,R9,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
dina.mejia@iberomex.net,DINA,MEJIA,5562910719,Ciudad de México,Cuauhtémoc,IBEROMEX LOSGISTIC,Contador,,1 a 5,Comunicación Empresarial,Control de Ventas,QUIERO DARME DE ALTA,True,True,3/19/2026 1:13:24 PM,3/19/2026 1:13:24 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
fernanda@apto.mx,Fernanda,Perez,6441463437,Jalisco,Guadalajara,APTO INNOVACION DIGITAL,Gerente,,25 a 50,Conectividad Telcel,Internet Gestionado,"Estoy buscando comprar un equipo y ponerlo en un plan empresarial.
Me pueden ayudar?",True,False,3/19/2026 1:23:16 PM,3/19/2026 1:23:16 PM,COT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
aguavidabc@gmail.com,Angel,Hernandez,6641752373,Baja California,Playas de Rosarito,Kaa,Director,,1 a 5,Gestión Vehicular Telcel,Video a bordo,Saber el destino de los repartidores,True,True,3/19/2026 1:31:56 PM,3/19/2026 1:31:56 PM,COT,R1,ignacio.sanchez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
administracion@adocmexico.com,BLANCA ESTELA,RAMIREZ ESPINAL,5591991742,Ciudad de México,Milpa Alta,"ARQUITECTOS DIRECTORES RESPONSABLES DE OBRA, CORRESPONSABLES, PERITOS EN DESARROLLO URBANO Y ESPECIALIDADES  AFINES EN LA REPUBLICA MEXICANA",Gerente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"solicito  informacion  para contratar el plan  telcel empresa 2

gracias",True,True,3/19/2026 1:52:47 PM,3/19/2026 1:52:47 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
jose91jesus04@gmail.com,José De Jesús,Gomez Balbuena,2714026612,Veracruz de Ignacio de la Llave,Córdoba,GOBJ910904GY4,Dueño/Propietario,,1 a 5,Comunicación Empresarial,Control de Ventas,Mi interés es solo para adquirir diversas lineas solo somos 3 personas de momento.,True,True,3/19/2026 2:16:49 PM,3/19/2026 2:16:49 PM,COE,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
daniel.cisneros@vorecol.com,Daniel,Cisneros,3345297718,Jalisco,Guadalajara,Psicosmart México,Especialista,,25 a 50,Conectividad Telcel,eSIM,"Me pueden enviar por favor información a mi correo daniel.cisneros@vorecol.com si me pueden enviar cotización para un plan básico que abarque 20 líneas telefónicas, (los números ya los tengo) el uso del móvil de cada persona en la empresa es mínimo, se utiliza mayormente para mensajes de wathsapp por eso nos interesa poder tener el plan mas  básico,  esto también nos ayudaría a cumplir con el registro de líneas o números, Gracias atte Daniel Cisneros",True,False,3/19/2026 3:38:28 PM,3/19/2026 3:38:28 PM,COT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
miramond@ghsp.com,Dulce,Miramontes,8442710491,Coahuila de Zaragoza,Saltillo,GHSP MEXICO SA DE CV,Otro,COMPRADOR,100 a 500,Planes Empresariales,Plan Telcel Empresa,Requiero cotizar un servicio de telefonia para 43 empleados,True,False,3/19/2026 4:00:27 PM,3/19/2026 4:00:27 PM,PTE,R4,marsanva@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
lourdes.uribe@grupomars.com,Lourdes,Uribe,3313680890,Jalisco,Guadalajara,sellos mecanicos de occidente,Gerente,,25 a 50,Seguridad,Control Móvil Empresarial,"Buen día, estamos interesados en instalar GPS a nuestros vehículos empresariales 
me puedes ayudar con una cotización o la mejor opción para nosotros. Gracias",True,False,3/19/2026 4:06:00 PM,3/19/2026 4:06:00 PM,COT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
administracion.mexico@saneadren.com.mx,Christian,Curiel,2411059474,Ciudad de México,Iztapalapa,saneadren,Gerente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Buenas tardes.
Quiero cotizar 5 lineas en plan para mis empleados.
Saludos.",True,False,3/19/2026 4:46:57 PM,3/19/2026 4:46:57 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
asistenterh@tballesteros.com,GIOVANNA,MEJIA,5559480306,Guanajuato,Silao de la Victoria,TBA880517CI9,Asistente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Me interesa contratar un paquete de internet para un local comercial dentro del Aeropuerto de Guanajuato,True,True,3/19/2026 5:51:33 PM,3/19/2026 5:51:33 PM,PTE,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
hbernal@inzet.com.mx,Hugo,Bernal,8444271452,Coahuila de Zaragoza,Saltillo,Inzet Abastecedora Industrial,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Necesito mas informacion,True,False,3/19/2026 9:03:23 PM,3/19/2026 9:03:23 PM,PTE,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
jesica.becerra@cyeabogados.com,Jesica,Becerra,5540826544,Ciudad de México,Miguel Hidalgo,CEG,Asistente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Quiero información sobre paquetes de renta mensual con equipo incluído. Aprox serían 8 líneas. 
Detalle sobre las opciones de equipos, plazos, pagos, etc.",True,False,3/19/2026 9:34:49 PM,3/22/2026 3:18:44 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
gaef9797@gmail.com,Gabriel Efraín,Portillo Pacheco,6862692907,Baja California,Mexicali,Empresario,Dueño/Propietario,,1 a 5,Seguridad,Lookout,"Robo de mi dispositivo móvil


",True,True,3/20/2026 1:42:10 AM,3/20/2026 1:51:48 AM,COT,R1,ignacio.sanchez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
macosaygonzalesvioleta@gmail.com,Violeta,Macosay Gonzales,9342468089,Tabasco,Tenosique,Telele 5G,Jefe,,100 a 500,Planes Empresariales,Plan Telcel Empresa,"Rapidez, eficacia y sabiduría.",True,True,3/20/2026 6:04:58 AM,3/20/2026 6:04:58 AM,PTE,R8,julio.delarosa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
luizfernando1998123@gmail.com,Luis Fernando,Aparicio González,2231146078,Puebla,Amozoc,Internet para la gente que trabaja,Dueño/Propietario,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Enserio nececito el internet para mis trabajadores para que puedan laborar,True,True,3/20/2026 7:36:30 AM,3/20/2026 7:36:30 AM,PTE,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
hola@bricks.com.mx,Brenda,Sobrino,4422583347,Querétaro,Querétaro,Fichtl Real estate solutions,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Informes de planes empresariales,True,False,3/20/2026 9:42:04 AM,3/20/2026 9:42:04 AM,PTE,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
santos_ebc@hotmail.com,Arturo,Santos,3322311019,Jalisco,Guadalajara,Transportes SAE,Director,,5 a 25,Gestión Vehicular Telcel,Medición de Combustible,Solicito información para unidades de equipo pesado camiones,True,False,3/20/2026 10:04:20 AM,3/20/2026 10:04:20 AM,GVT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
isoto@b4gl.com,Ivan,Soto,6563111701,Chihuahua,Juárez,B4 Global Logistics,Director,,25 a 50,Conectividad Telcel,eSIM,Estamos buscando opciones para cambiar de compania de comunicacion.,True,False,3/20/2026 10:16:42 AM,3/20/2026 10:16:42 AM,COT,R3,alberto.sifuentes@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
jgarcia@fralse.com,Jose Manuel,Garcia Caraza,4425070429,Ciudad de México,Cuajimalpa de Morelos,TRANSPORTES FRALSE SA DE CV,Asistente,,5 a 25,Gestión Vehicular Telcel,Módulo de Ruteo,"Estoy buscando un ges para las unidades que tenemos, me gustaría cotizar con ustedes",True,True,3/20/2026 10:22:41 AM,3/20/2026 10:22:41 AM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
adaceron_ogsp@outlook.com,ADA,CERON,5553591182,Estado de México,Naucalpan de Juárez,OPERADORA GENERAL DE SERVICIOS,Asistente,,1 a 5,Comunicación Empresarial,Push to Talk,"Buen dia 

Quisiera me brindaran el apoyo para realizar el registro de MI TELCEL EMPRESAS 

",True,False,3/20/2026 10:23:49 AM,3/20/2026 10:23:49 AM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
david@yubiajando.com,David,Naranjo Pezaña,5536221515,Ciudad de México,Azcapotzalco,YUBIAJANDO,Asistente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Buenas tardes solicito información para contratar 4 líneas telefónicas, a nombre de la empresa.
Que documentos se necesitan, y si esto se puede hacer en linea o es forzoso ir a una sucursal.",True,True,3/20/2026 11:40:47 AM,3/20/2026 11:40:47 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
juanm910147@gmail.com,juan francisco,serrano hernandez,7206719189,Estado de México,Metepec,inmobiliaria enlace cyde,Director,,5 a 25,Conectividad Telcel,Redes Privadas de Datos,"actualmente tenemos un contrato con ATT&T de 10 lineas, estamos viendo opciones en costos ya que la renovacion con el precio de equipos y datos no es lo que estamos buscando",True,False,3/20/2026 12:03:24 PM,3/20/2026 12:03:24 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
vballesteros@asiss.com.mx,Víctor Manuel,Ballesteros García,5527377350,Ciudad de México,Benito Juárez,ASISS ADMINISTRADORES,Gerente,,25 a 50,Business Intelligence,Autenticación Móvil,Realmente estoy buscando a un ejecutivo que me pueda ayudar a dar de baja algunas lineas telefónicas.,True,False,3/20/2026 12:32:34 PM,3/20/2026 12:32:34 PM,BUI,R9,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
hector.lopez@hcforwarding.com.mx,Hector Erasmo,Lopez Gomez,5564846418,Ciudad de México,Gustavo A. Madero,HC FORWARDING,Dueño/Propietario,,1 a 5,Conectividad Telcel,eSIM,"Estoy interesado en contratar 3 esim en el plan de 299 MN los equipos ya los tengo. Tengo que ir de manera presencial para hacer el tramite? y que documentos necesitan ?

quedo atento",True,True,3/20/2026 1:32:28 PM,3/20/2026 1:32:28 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
yazmin.reyna@mangxo.com,Yazmin,Reyna,8110273507,Nuevo León,Monterrey,TECNOLOGIASMORALESANGELINI,Otro,ADMINISTRATIVO,5 a 25,Conectividad Telcel,Internet Gestionado,"Hola, estoy interesada en que nuestras lineas telefonicas migren a una cuenta empresarial.",True,False,3/20/2026 2:55:05 PM,3/20/2026 2:55:05 PM,COT,R4,americo.chapa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
admin@servicioslider.com,Hector,Bernabé,9841659777,Quintana Roo,Solidaridad,IHJ160803TH5,Dueño/Propietario,,1 a 5,Conectividad Telcel,eSIM,"Quiero conocer los planes con telefono incluido




",True,True,3/20/2026 3:01:03 PM,3/20/2026 3:01:03 PM,COT,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
compras.galmiche@gmail.com,GALMICHE Y,ASOCIADOS,9933842155,Tabasco,Centro,GAS980326A76,Asistente,,25 a 50,Seguridad,Control Móvil Empresarial,gestión vehicular por favor necesitamos informacion para vehículos,True,True,3/20/2026 3:02:57 PM,3/20/2026 3:02:57 PM,COT,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
garza14trucks@hotmail.com,Rogelio Eloy,Garza,7351029260,Morelos,Cuautla,Rogelio Eloy Garza Rodriguez,Director,,1 a 5,Conectividad Telcel,Conectividad Avanzada M2M,Requiero me contacten ya q quiero sims,True,False,3/20/2026 4:25:57 PM,3/20/2026 4:25:57 PM,COV,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
p.alvarado@argal.com.mx,Paulina,Alvarado,5578960860,Ciudad de México,Benito Juárez,ARGAL ESTRATEGIAS GLOBALES EN LA ADMINISTRACION DE LA SALUD,Asistente,,25 a 50,Planes Empresariales,Plan Telcel Ultra Empresa,DESEAMOS ADQUIRIR UNA LINEA TELEFONICA PARA CUCBRI LA COMUNICACIÓN INTERNA DE NUESTRA EMPRESA COMO EXTERNA CON LOS CLIENTES DE NUESTRA EMRPESA,True,True,3/20/2026 4:52:25 PM,3/20/2026 4:52:25 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
oruga.jardineria@yahoo.com.mx,gabriel,ramirez,3337208861,Jalisco,Tlajomulco de Zúñiga,oruga transforma sa de cv,Director,,5 a 25,Gestión Vehicular Telcel,Módulo de Ruteo,"hola necesito informacion
",True,True,3/20/2026 6:20:00 PM,3/20/2026 6:20:00 PM,COT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
eduardobejosch@prodigy.com.mx,eduardo,bejos checa,5554124771,Ciudad de México,Miguel Hidalgo,bejos eventos,Dueño/Propietario,,100 a 500,Comunicación Empresarial,SekurMessenger,que me llame un asesor,True,True,3/20/2026 9:35:21 PM,3/20/2026 9:35:21 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
bolochmay@gmail.com,Miguel Humberto,May baak,9911042759,Yucatán,Tixkokob,Macropay,Asistente,,1 a 5,Conectividad Telcel,Redes Privadas de Datos,Ya pague mi teléfono y no se desbloqueo,True,True,3/20/2026 11:01:47 PM,3/20/2026 11:01:47 PM,COV,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
camisas@rangers.com.mx,Roberto,Santana,3338147669,Jalisco,Guadalajara,COMPA&IA INDUSTRIAL TECOLOTLAN SA DE CV,Gerente,,5 a 25,Gestión de Fuerza en Campo,Localización Empresarial,NECESITO INFORMES DE COMO CONTRATAR EL SERVICIO DE LOCALIZACIÓN EMPRESARIAL EN MI LÍNEA EMPRESARIAL.,True,False,3/21/2026 10:46:56 AM,3/21/2026 10:46:56 AM,GFC,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
gerencia@gruposentinel.com.mx,Jahaziel,Carbajal,7226193930,Estado de México,Toluca,Protección y Limpieza Sentinel,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Buenas tardes, quisiera obtener más informes para la contratación de planes mensuales y si es posible adquirirlos con equipos dentro del mismo plan, esto por motivos de que es para una empresa de seguridad.",True,True,3/21/2026 12:04:06 PM,3/21/2026 12:04:06 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
